name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Albufeira,2017-02-12,15.1,11.1,13.5,15.1,11.1,13.5,11.2,86.5,14.445,100,66.67,rain,0,1,,33.7,185,995.4,41.9,9.7,50,4.5,2,,2017-02-12T07:25:00,2017-02-12T18:09:58,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-02-13,16.1,9.5,13.4,16.1,9.5,13.4,10.5,83.1,3.545,100,41.67,rain,0,1.3,44.6,26.9,246.2,1009.9,29.3,10.5,170.1,14.7,6,,2017-02-13T07:23:54,2017-02-13T18:11:01,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-02-14,16.7,12,14.1,16.7,12,14.1,12,87.9,15.895,100,25,rain,0,0.7,,18.6,94.6,1020.9,38.1,10.6,173.2,15,7,,2017-02-14T07:22:47,2017-02-14T18:12:05,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-02-15,17.9,12.4,14.9,17.9,12.4,14.9,9.2,69.6,0,0,0,,0,0,,28.2,78.9,1024.7,64.9,11,177.1,15.3,7,,2017-02-15T07:21:38,2017-02-15T18:13:08,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-16,17.1,13,14.8,17.1,13,14.8,8.8,67.3,0,0,0,,0,0,,27.2,77.9,1027,55.4,11.3,92.8,8,4,,2017-02-16T07:20:28,2017-02-16T18:14:11,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-17,17.9,11,13.9,17.9,11,13.9,9.8,77.1,0,0,0,,0,0,,21.6,68.1,1026.5,38.8,10.9,155.6,13.5,6,,2017-02-17T07:19:17,2017-02-17T18:15:13,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-18,19.2,9.1,13.8,19.2,7.6,13.7,9.4,75.7,0.016,100,4.17,rain,0,0,,21.9,306.2,1023.1,53.7,11.1,148.9,13,7,,2017-02-18T07:18:05,2017-02-18T18:16:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-02-19,17.2,10.6,13.6,17.2,10.6,13.6,8.3,70.9,1.86,100,20.83,rain,0,0,50,33,49.9,1019.1,36,12.2,143,12.4,6,,2017-02-19T07:16:52,2017-02-19T18:17:17,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-02-20,16.2,10.9,13.6,16.2,10.9,13.6,5.8,60.2,0,0,0,,0,0,,25.5,54.6,1019.4,51.9,11.7,99.3,8.5,4,,2017-02-20T07:15:38,2017-02-20T18:18:19,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-21,18,13,15.1,18,13,15.1,7.6,61.4,0,0,0,,0,0,,29,78.9,1017.8,16.1,11.4,156.9,13.5,6,,2017-02-21T07:14:23,2017-02-21T18:19:20,0.84,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-22,19.1,11.1,14.8,19.1,11.1,14.8,9.3,70.3,0,0,0,,0,0,40.7,23.5,50.8,1016.2,10.4,10.8,189.4,16.3,7,,2017-02-22T07:13:07,2017-02-22T18:20:21,0.87,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-23,16.8,13.3,15,16.8,13.3,15,12.4,84.2,0,0,0,,0,0,,19.2,72.9,1013.5,37.6,10.3,121.1,10.3,5,,2017-02-23T07:11:50,2017-02-23T18:21:21,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-24,18.5,11.1,14.3,18.5,11.1,14.3,11.3,83,0,0,0,,0,0,,15.5,297.9,1016.4,19.9,9.7,162.1,13.8,6,,2017-02-24T07:10:32,2017-02-24T18:22:21,0.93,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-25,16.1,11.2,13.8,16.1,11.2,13.8,10.8,82.1,0,0,0,,0,0,,9.4,324.2,1021.5,38.5,10.6,110.8,9.6,4,,2017-02-25T07:09:14,2017-02-25T18:23:21,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-26,16.9,11.8,14.3,16.9,11.8,14.3,9.3,72.7,0,0,0,,0,0,,17.3,295.8,1023.1,65.5,10.7,100,8.8,3,,2017-02-26T07:07:54,2017-02-26T18:24:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-02-27,16,10,12.9,16,9.2,12.9,9.5,80.3,0.048,100,8.33,rain,0,0,,29,275.6,1022,37.5,11.2,141.2,12.3,5,,2017-02-27T07:06:34,2017-02-27T18:25:20,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-02-28,16.1,9.3,12.9,16.1,8.3,12.7,9.2,78.2,0.016,100,4.17,rain,0,0,,22.9,292.9,1021.8,37.3,10.8,165.3,14.3,7,,2017-02-28T07:05:13,2017-02-28T18:26:19,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-01,16.8,7.8,12.7,16.8,7.4,12.6,8.8,78,0,0,0,,0,0,,17,263.8,1021.8,8.8,11.5,205.8,17.9,7,,2017-03-01T07:03:51,2017-03-01T18:27:17,0.1,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-02,16.9,9,13.1,16.9,9,13.1,9.2,77.4,0,0,0,,0,0,,12.6,256.9,1019.1,5.7,11.6,224.3,19.4,8,,2017-03-02T07:02:29,2017-03-02T18:28:16,0.14,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-03,14,10.1,11.7,14,10.1,11.7,8.1,78.6,8.815,100,50,rain,0,0,68.4,48.2,283.1,1013.3,50.4,10.2,154.4,13.5,7,,2017-03-03T07:01:06,2017-03-03T18:29:14,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-04,18.7,11.1,14.7,18.7,11.1,14.7,11.2,80,14.945,100,41.67,rain,0,0,,50.2,265.5,1011.7,38.1,10,127.2,10.9,6,,2017-03-04T06:59:42,2017-03-04T18:30:11,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-05,17.2,12.3,15.2,17.2,12.3,15.2,13.1,87.4,0.316,100,16.67,rain,0,0,,20.5,276.4,1023.6,48.6,9.5,170.3,14.8,6,,2017-03-05T06:58:18,2017-03-05T18:31:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-06,19.9,11.2,15.8,19.9,11.2,15.8,12.2,80,0,0,0,,0,0,,25.2,302.6,1028.7,39.1,11.8,208.7,18,7,,2017-03-06T06:56:53,2017-03-06T18:32:06,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-07,18.8,13,16.1,18.8,13,16.1,12,77.3,0,0,0,,0,0,,17.3,314.7,1027.4,17.8,11.4,234.6,20.2,8,,2017-03-07T06:55:27,2017-03-07T18:33:02,0.32,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-08,23.8,12.7,18.7,23.8,12.7,18.7,10,58.5,0,0,0,,0,0,,27.6,72.5,1024.4,0.5,11.2,241,20.9,8,,2017-03-08T06:54:02,2017-03-08T18:33:59,0.35,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-09,23.4,16.8,19.3,23.4,16.8,19.3,8.5,50.5,0,0,0,,0,0,51.8,32.1,85.5,1023,0.4,11.4,240.6,20.7,8,,2017-03-09T06:52:35,2017-03-09T18:34:55,0.39,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-10,20.9,14.7,18.2,20.9,14.7,18.2,9.4,57.1,0,0,0,,0,0,,18.5,88.1,1021.2,2.1,12.2,238.6,20.5,8,,2017-03-10T06:51:08,2017-03-10T18:35:51,0.42,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-11,20.8,11.1,16.5,20.8,11.1,16.5,12,75.2,0,0,0,,0,0,,24,315.8,1020.7,52.4,12,171.9,14.7,7,,2017-03-11T06:49:41,2017-03-11T18:36:47,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-12,21.9,12.1,16.1,21.9,12.1,16.1,7.4,58.2,0,0,0,,0,0,61.2,36,337,1022.8,38.6,11.6,244.4,21,8,,2017-03-12T06:48:14,2017-03-12T18:37:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-13,18.1,10.1,14.2,18.1,10.1,14.2,2.8,47.6,0,0,0,,0,0,,30.5,354.2,1022.2,20.8,11.6,248.7,21.5,8,,2017-03-13T06:46:46,2017-03-13T18:38:38,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-14,15.9,11.8,14.1,15.9,11.8,14.1,6.4,60.5,0.232,100,16.67,rain,0,0,59.4,37.7,59.8,1019.2,34.6,11.8,148.5,12.9,6,,2017-03-14T06:45:18,2017-03-14T18:39:33,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-15,18.7,14.3,16.2,18.7,14.3,16.2,8.7,61.6,0,0,0,,0,0,51.8,35.2,82.9,1018.6,57.3,11,169.9,14.6,7,,2017-03-15T06:43:49,2017-03-15T18:40:28,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-16,15.7,11.8,13.4,15.7,11.8,13.4,9.7,78.9,22.131,100,58.33,rain,0,0,46.4,36.7,78,1017,48.1,9.8,85.7,7.4,3,,2017-03-16T06:42:21,2017-03-16T18:41:22,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-17,18.7,13.6,15.5,18.7,13.6,15.5,9.8,69.3,4.818,100,37.5,rain,0,0,,28.8,83.8,1017.1,30.5,11.1,211.1,18.3,7,,2017-03-17T06:40:52,2017-03-17T18:42:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-18,21.4,12.8,16.2,21.4,12.8,16.2,8,59,0,0,0,,0,0,,21,71.6,1019.3,4.1,11.4,231.6,20,8,,2017-03-18T06:39:23,2017-03-18T18:43:11,0.69,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-19,21,11.3,16.1,21,11.3,16.1,9.4,65.8,0,0,0,,0,0,,19,301.9,1018.5,38.3,11.6,234.8,20.1,8,,2017-03-19T06:37:53,2017-03-19T18:44:05,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-20,19.9,11.2,15.3,19.9,11.2,15.3,9.1,67.3,0,0,0,,0,0,,30.8,319.1,1018.3,13.3,11.8,256.9,22.1,9,,2017-03-20T06:36:24,2017-03-20T18:44:59,0.75,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-21,16.7,10.6,13.5,16.7,10.6,13.5,9.3,75.8,0,0,0,,0,0,,30.4,289,1023,42.7,11,220.5,19,8,,2017-03-21T06:34:54,2017-03-21T18:45:53,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-22,16.1,9,11.9,16.1,7.2,11.5,7.6,75.3,0.407,100,25,rain,0,0,,40.4,285.4,1021.1,40.4,11.2,229.2,19.9,8,,2017-03-22T06:33:25,2017-03-22T18:46:47,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-23,14.1,7,9.7,14.1,3.9,8.6,4.6,70.8,3.827,100,41.67,rain,0,0,51.8,29.8,293.2,1016.8,34.7,11.2,187.7,16.1,6,,2017-03-23T06:31:55,2017-03-23T18:47:40,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-24,13.8,5.7,10.3,13.8,4.9,9.9,4.9,70.3,1.408,100,25,rain,0,0,,27.5,250.8,1015.3,32.2,11.5,179.1,15.7,6,,2017-03-24T06:30:26,2017-03-24T18:48:34,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-25,16,11.3,13.7,16,11.3,13.7,8.9,72.9,3.501,100,33.33,rain,0,0,,33.7,236.7,1014.2,47.4,11.8,225.9,19.5,8,,2017-03-25T06:28:56,2017-03-25T18:49:27,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-26,16.8,12,13.8,16.8,12,13.8,9.8,77.3,21.649,100,54.17,rain,0,0,51.8,44.8,214.7,1011.7,37.5,10.1,176.8,14.7,7,,2017-03-26T07:27:27,2017-03-26T19:50:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-27,17.3,13.4,15.3,17.3,13.4,15.3,12.4,82.4,0.352,100,8.33,rain,0,0,,32.6,249.5,1020.5,41.8,10.7,189.6,16.5,7,,2017-03-27T07:25:57,2017-03-27T19:51:14,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-28,17.3,10.5,14.1,17.3,10.5,14.1,11.8,86.2,0.016,100,4.17,rain,0,0,,18.6,106.9,1027,24.2,10.9,271,23.4,9,,2017-03-28T07:24:28,2017-03-28T19:52:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-03-29,21.4,12.2,16.8,21.4,12.2,16.8,9.1,62.5,0,0,0,,0,0,,22.9,76.8,1025,41.6,11.8,258.9,22.5,9,,2017-03-29T07:22:59,2017-03-29T19:53:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-30,19,14.9,17,19,14.9,17,10.2,65.6,0,0,0,,0,0,,25.7,84.6,1022.5,76.1,11.8,218,18.8,9,,2017-03-30T07:21:30,2017-03-30T19:53:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-03-31,18.9,12.3,15.8,18.9,12.3,15.8,12,79.2,0,0,0,,0,0,,31.1,273.1,1024.1,38,11.1,277.2,24,9,,2017-03-31T07:20:01,2017-03-31T19:54:46,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-01,19,11.1,14.9,19,11.1,14.9,9.6,72,0,0,0,,0,0,,28,298,1025.1,78.7,11.6,235.9,20.1,9,,2017-04-01T07:18:33,2017-04-01T19:55:40,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-02,19.7,11,15.6,19.7,11,15.6,9.5,68.2,0,0,0,,0,0,,18.5,282.4,1020.9,39.4,11.4,278.7,24.2,9,,2017-04-02T07:17:04,2017-04-02T19:56:33,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-03,21.7,12.6,17.4,21.7,12.6,17.4,8.6,57.6,0,0,0,,0,0,,25.9,64,1020.7,6,12.2,290,25.1,9,,2017-04-03T07:15:36,2017-04-03T19:57:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-04,20,13.5,17.2,20,13.5,17.2,10,62.9,0,0,0,,0,0,,14.9,301.7,1021.1,1.2,12.3,293.8,25.4,9,,2017-04-04T07:14:09,2017-04-04T19:58:18,0.26,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-05,20.7,12.8,17.2,20.7,12.8,17.2,9.9,63.3,0,0,0,,0,0,,17.3,293.3,1017.7,14,11.1,292.4,25.1,9,,2017-04-05T07:12:41,2017-04-05T19:59:11,0.29,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-06,20.9,13.4,17.8,20.9,13.4,17.8,8.5,55.2,0,0,0,,0,0,44.6,33.4,87.6,1016.6,1.3,11.6,295.7,25.5,9,,2017-04-06T07:11:14,2017-04-06T20:00:04,0.33,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-07,22.8,13.8,17.9,22.8,13.8,17.9,8.3,55.1,0,0,0,,0,0,,33.1,80.3,1016.1,0,11.6,299.8,25.8,9,,2017-04-07T07:09:48,2017-04-07T20:00:57,0.37,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-08,20.7,14,17.7,20.7,14,17.7,8.8,56.3,0,0,0,,0,0,44.6,30.2,86.4,1017.9,1,11.7,301.9,26.1,9,,2017-04-08T07:08:22,2017-04-08T20:01:50,0.4,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-09,20.2,15.1,17.5,20.2,15.1,17.5,12.5,72.5,0,0,0,,0,0,,41.3,97.2,1018.2,53.4,11.2,266.1,23,9,,2017-04-09T07:06:56,2017-04-09T20:02:44,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-10,21.6,15.3,18.1,21.6,15.3,18.1,11.1,64.4,0,0,0,,0,0,46.4,32.4,89.8,1020,14.5,11.5,269.4,23.2,9,,2017-04-10T07:05:31,2017-04-10T20:03:37,0.47,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-11,22.5,14.2,18,22.5,14.2,18,10.3,61.8,0,0,0,,0,0,,23.9,86.4,1021.4,5.6,11.3,280.8,24.3,9,,2017-04-11T07:04:06,2017-04-11T20:04:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-12,24.4,12.9,18.3,24.4,12.9,18.3,10.8,64.4,0,0,0,,0,0,,20.2,87.7,1019.5,12.9,11.7,281.4,24.2,9,,2017-04-12T07:02:42,2017-04-12T20:05:23,0.54,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-13,21,13.8,18,21,13.8,18,11.4,65.6,0,0,0,,0,0,,16.2,343.2,1019.7,63,11.4,276,23.9,9,,2017-04-13T07:01:18,2017-04-13T20:06:16,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-14,20.8,13.4,17.7,20.8,13.4,17.7,13.1,75.1,0,0,0,,0,0,,19.5,277.8,1020.7,62.5,11.1,220.2,19.2,7,,2017-04-14T06:59:55,2017-04-14T20:07:09,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-15,21,15.1,18.2,21,15.1,18.2,12.5,69.7,0,0,0,,0,0,,20.6,298.5,1020.7,75.6,11.9,262.4,22.9,10,,2017-04-15T06:58:33,2017-04-15T20:08:03,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-16,22.4,15,18.7,22.4,15,18.7,13.7,74,0,0,0,,0,0,,15.2,177.1,1019.2,80.1,11.6,161.4,14,6,,2017-04-16T06:57:12,2017-04-16T20:08:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-17,21.9,15,18.5,21.9,15,18.5,14.5,78.2,0,0,0,,0,0,,19.2,109.9,1017.4,12.3,10.1,297.8,25.7,9,,2017-04-17T06:55:51,2017-04-17T20:09:49,0.7,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-18,27.6,18,22.2,27.5,18,22.1,12.7,56.3,0,0,0,,0,0,37.1,27.4,98,1011.6,11.9,11.3,304.8,26.5,9,,2017-04-18T06:54:30,2017-04-18T20:10:43,0.74,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-19,21.9,17.9,19.5,21.9,17.9,19.5,13.9,70.3,0,0,0,,0,0,,34.4,104.7,1010.7,69.8,10.8,191.2,16.4,7,,2017-04-19T06:53:11,2017-04-19T20:11:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-20,21.2,17,18.6,21.2,17,18.6,12.1,66.3,0,0,0,,0,0,74.2,52.8,107.7,1011.6,62.2,10.5,245.7,21.2,8,,2017-04-20T06:51:52,2017-04-20T20:12:29,0.8,Partially cloudy,Partly cloudy throughout the day.,wind,"08554099999,LPFR,08533099999"
Albufeira,2017-04-21,19,16,17.4,19,16,17.4,11.3,67.9,0,0,0,,0,0,66.6,53.1,110.5,1017.6,46.6,10.7,192.9,16.6,6,,2017-04-21T06:50:34,2017-04-21T20:13:23,0.83,Partially cloudy,Partly cloudy throughout the day.,wind,"08554099999,LPFR,08533099999"
Albufeira,2017-04-22,20.9,16.1,17.9,20.9,16.1,17.9,11.5,66.7,0,0,0,,0,0,55.4,40.6,101.3,1018.8,33.7,10.7,278,24.1,9,,2017-04-22T06:49:17,2017-04-22T20:14:16,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-23,21.1,14.7,17.8,21.1,14.7,17.8,12.8,73.2,0,0,0,,0,0,,17.9,87.6,1016.7,29.5,10.7,299.7,25.9,9,,2017-04-23T06:48:01,2017-04-23T20:15:10,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-24,20.8,14.9,17.6,20.8,14.9,17.6,14.6,83.1,0,0,0,,0,0,,18.6,106.4,1015.2,50.1,10.3,222,19.1,8,,2017-04-24T06:46:46,2017-04-24T20:16:04,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-25,22.4,15.1,18,22.4,15.1,18,13.5,75.7,0,0,0,,0,0,,30.4,283.6,1012.6,43.4,10.6,273.2,23.5,9,,2017-04-25T06:45:32,2017-04-25T20:16:57,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-26,19.8,12.9,16.6,19.8,12.9,16.6,10.7,69,0,0,0,,0,0,,30.1,277.8,1011.7,63,11.3,142.5,12.3,5,,2017-04-26T06:44:18,2017-04-26T20:17:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-27,16.1,12.6,14.4,16.1,12.6,14.4,10.5,78.5,10.826,100,62.5,rain,0,0,,15,15.8,1010.7,65.8,11.5,109.1,9.5,4,,2017-04-27T06:43:06,2017-04-27T20:18:44,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-04-28,21.7,13.7,17,21.7,13.7,17,14.2,83.9,7.148,100,20.83,rain,0,0,,17.6,67.4,1008.9,45.3,10.8,250.3,21.8,9,,2017-04-28T06:41:55,2017-04-28T20:19:38,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-04-29,19.9,14.1,17.7,19.9,14.1,17.7,13.7,77.8,0,0,0,,0,0,,30.1,258.8,1012.4,30.8,11.6,330.9,28.4,10,,2017-04-29T06:40:44,2017-04-29T20:20:31,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-04-30,19.6,12.1,16.5,19.6,12.1,16.5,10.6,68.8,0.032,100,4.17,rain,0,0,,29.5,269.4,1017.6,37.3,11.2,236.4,20.4,7,,2017-04-30T06:39:35,2017-04-30T20:21:25,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-05-01,18.3,11.4,15.1,18.3,11.4,15.1,7.5,61.2,0,0,0,,0,0,,18.8,277.1,1021.4,13.6,11.3,338.6,29.3,10,,2017-05-01T06:38:27,2017-05-01T20:22:18,0.17,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2017-05-02,23,14.3,19,23,14.3,19,8.6,51.5,0,0,0,,0,0,,21.9,87.2,1017.4,51.9,11.8,320,27.5,10,,2017-05-02T06:37:20,2017-05-02T20:23:11,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-05-03,24.8,15,20,24.8,15,20,9,51.4,0,0,0,,0,0,40.7,33.4,84.3,1012.2,30.5,11.4,332.4,28.6,10,,2017-05-03T06:36:14,2017-05-03T20:24:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2017-05-04,20.3,16.5,18.6,20.3,16.5,18.6,14.7,78.7,0.048,100,4.17,rain,0,0,,26.2,132.1,1008.8,66.2,10.9,260.1,22.5,9,,2017-05-04T06:35:10,2017-05-04T20:24:58,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2017-05-05,20.6,15,17.5,20.6,15,17.5,14.2,81.2,6.479,100,37.5,rain,0,0,,26.5,243.5,1012.1,49.1,10.7,322.1,28,9,,2017-05-05T06:34:06,2017-05-05T20:25:51,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
